"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_name","Pathogen"
"ENSG000002337471",0.0464866478460765,-0.405113647378342,4.16139299164473,3.44779407174252e-05,0.000138400856722914,1.7581005734817,"RPL36AP13","HCMV"
"ENSG000001879541",0.0327883416398243,4.05328692971328,4.16025948894487,3.46464376658881e-05,0.000138974821484175,1.40451617725544,"ZFTRAF1","HCMV"
"ENSG000002446911",0.044932666925032,0.416820070998117,4.15951596191875,3.47573892179196e-05,0.000139317283603615,1.6876543200113,"RPL10AP1","HCMV"
"ENSG000002865501",0.060366228838962,1.34033261986709,4.1590220252026,3.48312828264079e-05,0.000139562122380398,1.60098100566291,"ENSG00000286550","HCMV"
"ENSG000002866081",0.0318735727910158,0.536627898078208,4.15855695463609,3.4900994583328e-05,0.000139790031429437,1.69052626605747,"ENSG00000286608","HCMV"
"ENSG000001339611",0.0361167858321698,8.59800259793436,4.15723354774393,3.51000935252059e-05,0.000140535820988738,1.4146786068063,"NUMB","HCMV"
"ENSG000002058851",0.0393382557574419,4.36147887098222,4.15710074202623,3.51201329168486e-05,0.00014056415948938,1.3707344329767,"C1RL-AS1","HCMV"
"ENSG000002401431",0.0365879516142172,1.22560015622085,4.15705839682436,3.5126524779461e-05,0.00014056415948938,1.62858620587374,"ENSG00000240143","HCMV"
"ENSG000002325181",0.0787083517405376,-1.73147726175478,4.15613380376091,3.52663650710654e-05,0.000141097838511466,1.83927655714719,"ENSG00000232518","HCMV"
"ENSG000002231171",0.0730905310016441,1.41776617851843,4.15535494671487,3.53848926139025e-05,0.000141468151406297,1.59122614384793,"RN7SKP296","HCMV"
"ENSG000000999941",0.0760801856444902,-0.505415105719935,4.15464303155522,3.5492952987178e-05,0.000141874142843079,1.73913082886567,"SUSD2","HCMV"
"ENSG000001066031",0.030647664850428,5.73182697801629,4.15366177987408,3.56428519224493e-05,0.000142421071068815,1.32452725227652,"COA1","HCMV"
"ENSG000001462781",0.0400893807823572,9.02249759877849,4.15270683350461,3.57893103421816e-05,0.000142927654517191,1.41304627033129,"PNRC1","HCMV"
"ENSG000001821791",0.0351894604512079,5.78798163794878,4.15256870485398,3.58105422084779e-05,0.000142986238625715,1.3206261598069,"UBA7","HCMV"
"ENSG000002705541",0.0580764225109544,1.83409372156276,4.15209106272463,3.58840533340462e-05,0.000143214257270708,1.54476049949167,"ENSG00000270554","HCMV"
"ENSG000002710221",0.0614252346600045,-1.34628598443743,4.1520268945481,3.58939400135544e-05,0.000143214257270708,1.80536531580379,"ENSG00000271022","HCMV"
"ENSG000002363271",0.046884659505579,0.26241932882951,4.15203270093272,3.58930452911761e-05,0.000143214257270708,1.67250723109982,"ENSG00000236327","HCMV"
"ENSG000002025221",0.0671637250338882,-1.81449577100475,4.15178312780791,3.59315218699214e-05,0.000143337958627557,1.85957688268051,"Y_RNA","HCMV"
"ENSG000002668241",0.0485794295510835,-1.35633928162801,4.15133193183552,3.60011821360388e-05,0.000143572894829662,1.81686535387692,"ENSG00000266824","HCMV"
"ENSG000002436071",0.049512700789199,-0.74823822674314,4.15092586658034,3.60639844494263e-05,0.000143770254105991,1.74025015018463,"RPL35AP26","HCMV"
"ENSG000000612731",0.0328046487749899,6.96764143864077,4.15067190873159,3.61033146750974e-05,0.000143838932794971,1.33472536514082,"HDAC7","HCMV"
"ENSG000002445561",0.0395588577085788,2.13367721504821,4.15009768450633,3.6192394711654e-05,0.000144167475022345,1.51643450834268,"ODCP","HCMV"
"ENSG000001410121",0.0322767599757548,5.81688847131856,4.14840472337796,3.64562437920118e-05,0.000145112366822095,1.30409267763496,"GALNS","HCMV"
"ENSG000001840051",0.0655240959108079,4.25918017494275,4.14775817760883,3.65578169245808e-05,0.000145463526838877,1.33513167230997,"ST6GALNAC3","HCMV"
"ENSG000000786181",0.0267403649164299,8.31487464089511,4.14703330529379,3.66713201931566e-05,0.000145808648848301,1.36289780881705,"NRDC","HCMV"
"ENSG000002585621",0.0742225002892887,-1.75358153378273,4.14476986668016,3.7028931466584e-05,0.000147149988642239,1.8072813385158,"ENSG00000258562","HCMV"
"ENSG000000599151",0.0607873241657812,1.34038693881109,4.14376525179348,3.71887155915961e-05,0.000147623414834266,1.56245890740076,"PSD","HCMV"
"ENSG000002900771",0.0515724989096222,0.34204774495603,4.14380248283045,3.71827823103961e-05,0.000147623414834266,1.62532524419334,"ENSG00000290077","HCMV"
"ENSG000001041331",0.0219694012555376,7.88779779784924,4.14330499315467,3.72621385725223e-05,0.000147887930301765,1.33459219701913,"SPG11","HCMV"
"ENSG000002032861",0.0528369359639795,-1.45693484098051,4.14264871022819,3.73670708536241e-05,0.00014825038361792,1.7820208828436,"Metazoa_SRP","HCMV"
"ENSG000001850331",0.0378924039931932,7.03341789510754,4.14240189957076,3.74066057630353e-05,0.000148353209495955,1.30353402948876,"SEMA4B","HCMV"
"ENSG000001672611",0.0565990071512962,6.13993731674577,4.1424319661386,3.74021201217759e-05,0.000148353209495955,1.28477019263688,"DPEP2","HCMV"
"ENSG000002804071",0.063269590870604,2.42874377035086,4.1417545963811,3.75108152587286e-05,0.00014871236420532,1.45944409309429,"ENSG00000280407","HCMV"
"ENSG000001388351",0.0414674669038116,6.16409207665679,4.13802040463367,3.81151023296769e-05,0.000150970726170029,1.26645473644108,"RGS3","HCMV"
"ENSG000002241861",0.0439563076230776,1.83380641894999,4.13708148676325,3.8268578305985e-05,0.000151468492771863,1.48946438586479,"PITX1-AS1","HCMV"
"ENSG000002835291",0.0860494958018597,-2.04887846447393,4.13587953483779,3.84659075627733e-05,0.00015214889807392,1.80832290871224,"ENSG00000283529","HCMV"
"ENSG000002344321",0.0557210872734674,1.24406439748477,4.13558242185666,3.85148346932276e-05,0.000152277215229675,1.53169520358419,"LINC02983","HCMV"
"ENSG000001730201",0.0278910783652335,9.03630075423512,4.13523232253827,3.85725632901434e-05,0.000152472787501684,1.34232757897191,"GRK2","HCMV"
"ENSG000002070921",0.0482728743801668,-1.02861919996119,4.13238678075763,3.90448314475155e-05,0.000154120984132231,1.69795251720835,"Y_RNA","HCMV"
"ENSG000002736871",0.0468701429194624,-0.214211599029265,4.13191651522321,3.91234077038092e-05,0.000154375213773687,1.62645969779557,"ENSG00000273687","HCMV"
"ENSG000002360081",0.0454277750021812,2.53376978800589,4.13192744396637,3.91215799248002e-05,0.000154375213773687,1.41044468464382,"LINC01814","HCMV"
"ENSG000001713161",0.0400578059858146,7.38822507747936,4.13176747458034,3.91483421282803e-05,0.000154445632198642,1.27238090906429,"CHD7","HCMV"
"ENSG000002602291",0.0438271585069818,2.15238089411075,4.13016833136869,3.94168303119642e-05,0.000155364203268341,1.43312024450462,"PPIAP51","HCMV"
"ENSG000001293531",0.0302532909357348,8.9824672268621,4.12994423795827,3.94545940133799e-05,0.000155484924752674,1.3182336520959,"SLC44A2","HCMV"
"ENSG000002071711",0.0788121707478012,-0.322722291947041,4.12935320774585,3.95546639875903e-05,0.000155822920561491,1.61440163745712,"ENSG00000207171","HCMV"
"ENSG000002911071",0.0270334071614139,3.37210217712216,4.12659184656998,4.00236530309375e-05,0.000157613478382631,1.32039567819292,"ENSG00000291107","HCMV"
"ENSG000001998051",0.0540572476351852,1.00296613374366,4.12502876703513,4.02916400947861e-05,0.000158582829845609,1.50433018864884,"RNU1-134P","HCMV"
"ENSG000002649581",0.0505882936641523,-1.0310363260369,4.12434990924158,4.04085594157695e-05,0.000159005083760063,1.65735174948117,"ALOX12P1","HCMV"
"ENSG000002742131",0.0588896497499534,3.8258391272992,4.12365924066256,4.05281981481362e-05,0.000159398720117282,1.27348677246474,"ENSG00000274213","HCMV"
"ENSG000002383661",0.0733600460325159,1.40930182927759,4.12343425770339,4.05671271095723e-05,0.000159518583127966,1.46965749247703,"Y_RNA","HCMV"
"ENSG000002360561",0.0989960421116049,-0.032670968901591,4.12299578948335,4.06430977236996e-05,0.000159745105311265,1.56809747755993,"GAPDHP14","HCMV"
"ENSG000002676371",0.0748337583531959,-0.124668436117417,4.12297977051318,4.06455947425605e-05,0.000159745105311265,1.58001188916094,"ENSG00000267637","HCMV"
"ENSG000002585101",0.0625142982665721,-1.18648219495807,4.12235262819617,4.07544229736619e-05,0.000160115059894179,1.6588704394325,"ENSG00000258510","HCMV"
"ENSG000001092201",0.0301974514621399,5.34474924970714,4.1221057714302,4.07973653069366e-05,0.000160254875188902,1.19881798281498,"CHIC2","HCMV"
"ENSG000002054231",0.0351643341410809,5.30356375157084,4.1219585086357,4.08230030988814e-05,0.000160326678897175,1.19912337393883,"CNEP1R1","HCMV"
"ENSG000002596991",0.0577326522894678,1.14103250741341,4.12129915165172,4.09379820702466e-05,0.000160749268576068,1.48524051590147,"HMGB1P8","HCMV"
"ENSG000002594591",0.0954562706397803,-1.24977877241308,4.12106185286022,4.09797950659559e-05,0.000160884460304885,1.65316217268193,"LINC02568","HCMV"
"ENSG000002526201",0.0432346961803063,-0.431426295083513,4.12056312785415,4.10666937523278e-05,0.000161167541457037,1.60391946323168,"RNU6ATAC24P","HCMV"
"ENSG000002864161",0.0365407598032228,0.601910274655127,4.12049261328773,4.10790451087874e-05,0.000161186982509521,1.53106240186115,"ENSG00000286416","HCMV"
"ENSG000001408541",0.027442125794016,4.34441230146114,4.12009388650045,4.11489526831939e-05,0.000161432216423139,1.22616031695869,"KATNB1","HCMV"
"ENSG000001867141",0.0470482940960635,-0.871524475059617,4.11974712869448,4.12098405952235e-05,0.000161641983209599,1.63265587635828,"CCDC73","HCMV"
"ENSG000002659081",0.0468678292593007,1.57978857994663,4.11869354199483,4.13953677731964e-05,0.0001622820562091,1.44137911829802,"ENSG00000265908","HCMV"
"ENSG000000475791",0.0276340534068452,4.01974815286597,4.1187143281977,4.13916998458046e-05,0.0001622820562091,1.23884793754934,"DTNBP1","HCMV"
"ENSG000002373191",0.0624559026245162,-0.740736752184254,4.1183609833455,4.14540929971001e-05,0.000162466039518725,1.60845629179911,"ENSG00000237319","HCMV"
"ENSG000002800671",0.0484954114825799,1.42933320197012,4.11801676882084,4.15149598635234e-05,0.000162633847620696,1.44993325038582,"ENSG00000280067","HCMV"
"ENSG000001833071",0.058530530812397,5.00819175952027,4.11649775630901,4.17849430428659e-05,0.000163544480682774,1.18656587294168,"TMEM121B","HCMV"
"ENSG000002316211",0.0434165694500587,0.840577371519543,4.11598122245001,4.18766418104224e-05,0.000163844522967731,1.48903709867802,"ANKRD44-AS1","HCMV"
"ENSG000002733401",0.0574688912597908,-0.274255072367058,4.1152835110693,4.20013008407131e-05,0.000164302754760915,1.56134456026297,"MICE","HCMV"
"ENSG000002877371",0.0591426239804956,2.08720910500817,4.11478976687506,4.20897851516196e-05,0.000164501741168632,1.37293348921692,"ENSG00000287737","HCMV"
"ENSG000002436591",0.0435109664016539,0.0634781680145508,4.11463366728103,4.21177245419296e-05,0.000164580900294854,1.54198563217803,"ENSG00000243659","HCMV"
"ENSG000001751041",0.0191903353555783,5.26833962937525,4.1140175012439,4.22283978357721e-05,0.000164924638903681,1.1674547621043,"TRAF6","HCMV"
"ENSG000001251221",0.0351270087838249,2.00442569456225,4.11290420513716,4.24290647253371e-05,0.000165619292601284,1.37853583978572,"FBXL9P","HCMV"
"ENSG000000915361",0.0524114428292527,-0.573497313683105,4.11230051647381,4.25382555749558e-05,0.000165956320630745,1.57852376322279,"MYO15A","HCMV"
"ENSG000001639451",0.0310574522297661,5.53148514468177,4.11078818687523,4.28129683161741e-05,0.000166908528652911,1.15133009083353,"UVSSA","HCMV"
"ENSG000001174771",0.0416528641341137,-0.358321015340169,4.10888866573628,4.31604025842468e-05,0.000168172748910614,1.54746212304374,"CCDC181","HCMV"
"ENSG000002058371",0.121909718136878,-2.7680622690403,4.10822809498365,4.32822247831138e-05,0.000168599205435184,1.73150426431481,"LINC00487","HCMV"
"ENSG000001010841",0.043747220730081,3.4103177672784,4.10794233342987,4.33344907852071e-05,0.000168760539717405,1.23754045798965,"RAB5IF","HCMV"
"ENSG000002390051",0.0477934223679796,-1.03717967229191,4.10775083129524,4.33698007703462e-05,0.000168867867938719,1.59400202940852,"ENSG00000239005","HCMV"
"ENSG000002862631",0.0858250385804774,-1.90768647536799,4.10646939694354,4.36067815215431e-05,0.00016969961824842,1.68034034547471,"ENSG00000286263","HCMV"
"ENSG000002258221",0.0410692806520268,-0.464331517987161,4.10576710876867,4.37371798130851e-05,0.000170146297258938,1.53949301385495,"UBXN7-AS1","HCMV"
"ENSG000002378361",0.0394978619290405,-0.544249321861717,4.10562056934309,4.37644353901438e-05,0.000170221935508005,1.54932055669708,"PHKA2-AS1","HCMV"
"ENSG000002742801",0.0650088086680223,-0.259673443273984,4.10456226606311,4.39617539555142e-05,0.000170897887053827,1.51777027496137,"MIR6069","HCMV"
"ENSG000002343291",0.0306444672083592,2.1712470646952,4.10385368510987,4.40943395483839e-05,0.000171290210470024,1.32849082539843,"RPL7AP16","HCMV"
"ENSG000002611721",0.108376776261218,2.15138383457618,4.10381698886131,4.41019817677192e-05,0.000171290210470024,1.30203199936036,"ENSG00000261172","HCMV"
"ENSG000001638741",0.0523409952059165,5.26582288788571,4.10302895784853,4.42495158385509e-05,0.000171740773175309,1.12317188778889,"ZC3H12A","HCMV"
"ENSG000002659821",0.0378728215656114,2.41924800177621,4.10233945408772,4.43789481544779e-05,0.000172181784426268,1.30212008637347,"ENSG00000265982","HCMV"
"ENSG000001883051",0.0494001307564304,5.87050478605819,4.10176570002897,4.44876102497779e-05,0.000172539546455301,1.11747573392313,"PEAK3","HCMV"
"ENSG000002645481",0.0596981738455286,0.826832599419843,4.10126842472803,4.45813071717132e-05,0.000172831210661126,1.43465350457964,"ENSG00000264548","HCMV"
"ENSG000002600631",0.0463419195601024,-1.78865446789206,4.10124367054949,4.45859945443199e-05,0.000172831210661126,1.65506750497361,"ENSG00000260063","HCMV"
"ENSG000001231301",0.0376338576216843,5.26118307211027,4.09972318103397,4.48748088578673e-05,0.000173827059591835,1.10871288650372,"ACOT9","HCMV"
"ENSG000002594481",0.0404824661358493,3.42314224914426,4.09952427151898,4.49127225580549e-05,0.000173942998901077,1.20786601590311,"LINC02352","HCMV"
"ENSG000002907911",0.0421559848754026,2.22201611450009,4.09889486028623,4.5032893810854e-05,0.000174377416606486,1.31204775302822,"ENSG00000290791","HCMV"
"ENSG000002305901",0.033475032379057,6.65840504613707,4.09823350522576,4.51594930271473e-05,0.000174833448342138,1.11681555625515,"FTX","HCMV"
"ENSG000002377981",0.043285943296537,1.0509520330205,4.09819584805157,4.51667116764375e-05,0.000174833448342138,1.40236290214397,"ENSG00000237798","HCMV"
"ENSG000002375861",0.0484770509915448,0.390698240018882,4.09804234839267,4.51961479607686e-05,0.00017491631756966,1.44625528820874,"ENSG00000237586","HCMV"
"ENSG000002487801",0.0759254866705444,0.122863749977388,4.09718480989513,4.53613188999555e-05,0.000175430915426186,1.44947372167838,"ARL4AP2","HCMV"
"ENSG000002861271",0.0641346924490463,0.641732562873778,4.09605326441219,4.55792419195845e-05,0.000176211160785278,1.42159889384032,"ENSG00000286127","HCMV"
"ENSG000001058351",0.0590682317187581,11.9402754027371,4.09585737546846,4.56171929962274e-05,0.000176326595386695,1.30245450860176,"NAMPT","HCMV"
"ENSG000001754701",0.021141561481765,5.45864147422052,4.09381082356226,4.60148301829759e-05,0.000177705979237303,1.08389347979018,"PPP2R2D","HCMV"
"ENSG000001647151",0.0348112157171735,7.20636797675828,4.09317742202151,4.61385810903513e-05,0.000178152320286667,1.11077741532518,"LMTK2","HCMV"
"ENSG000002589071",0.0885398355848329,-1.76162101060429,4.09256395228144,4.62588036902098e-05,0.000178584881928771,1.59125547833303,"PSMB3P1","HCMV"
"ENSG000000708311",0.0365537899564149,6.03061248406901,4.09190207175769,4.63887124409422e-05,0.000179054677657341,1.07859911236706,"CDC42","HCMV"
"ENSG000001156041",0.105360951573828,7.40959401938121,4.09114309983847,4.65394926722546e-05,0.000179541254574319,1.12368950122619,"IL18R1","HCMV"
"ENSG000002606301",0.0344222668912967,3.41926473214225,4.09024341171547,4.67159484952442e-05,0.000180190087053085,1.17040622734443,"SNAI3-AS1","HCMV"
"ENSG000001053251",0.0412752429520806,5.94042299683685,4.08934682923304,4.68937463234626e-05,0.000180779872371183,1.06732605640003,"FZR1","HCMV"
"ENSG000002358801",0.048486933807384,1.70515052414014,4.08922997277023,4.69169669620065e-05,0.000180826557418007,1.30679356557158,"ENSG00000235880","HCMV"
"ENSG000001095861",0.0326075795136351,5.1601168315961,4.08875497101134,4.7011467385165e-05,0.000181137553113238,1.06812479422098,"GALNT7","HCMV"
"ENSG000002554231",0.0419813674652402,2.85766954751333,4.08821962478182,4.71181898556816e-05,0.000181452498898099,1.20267463270581,"EBLN2","HCMV"
"ENSG000001726381",0.0461593252332359,2.7280170180825,4.08804992973623,4.71520669400965e-05,0.000181518796211619,1.20992528373946,"EFEMP2","HCMV"
"ENSG000002533301",0.0451613894789753,1.12802983683372,4.08794113851752,4.71737976506964e-05,0.000181570372197672,1.35124645495984,"ENSG00000253330","HCMV"
"ENSG000001738251",0.0893618791524626,1.62219821018516,4.08611432258247,4.75405239368582e-05,0.000182820415824251,1.30224222923227,"TIGD3","HCMV"
"ENSG000002807211",0.0443885038557109,0.913436740310332,4.08589365006347,4.75845553415708e-05,0.000182957451268305,1.36082139260307,"LINC01943","HCMV"
"ENSG000001345161",0.0189834037741162,8.96552328843672,4.08452021116214,4.78619891254414e-05,0.000183991686847961,1.13479615726534,"DOCK2","HCMV"
"ENSG000000141641",0.0371677759287157,5.60425584179024,4.08442747510529,4.78807770011655e-05,0.000184031442949091,1.04577357420754,"ZC3H3","HCMV"
"ENSG000002511311",0.054629291954944,-0.679039083403092,4.08412292558304,4.79425265348148e-05,0.000184236280540931,1.46582996005702,"ENSG00000251131","HCMV"
"ENSG000002497091",0.0375786383287953,0.681950508082296,4.0827734580578,4.82170514978818e-05,0.000185127988561647,1.36900099854177,"ZNF564","HCMV"
"ENSG000002675631",0.0669925602451515,-0.115457769093096,4.0813539299273,4.85074396167637e-05,0.000186210113074289,1.40846389950886,"ENSG00000267563","HCMV"
"ENSG000002638001",0.0674829948729722,-1.99134898798078,4.08012764945008,4.87596318469253e-05,0.000187046411674763,1.60063811165696,"MIR5684","HCMV"
"ENSG000002183131",0.0382508692632656,1.99560307200833,4.07948305948362,4.8892694483366e-05,0.00018752383736984,1.25026685197406,"ENSG00000218313","HCMV"
"ENSG000002260911",0.0615565926561926,4.3326859320345,4.07874077905511,4.90467620480641e-05,0.000188048547996704,1.05163033142592,"LINC00937","HCMV"
"ENSG000002392911",0.0464449913864384,-0.0855997125225383,4.07867737394266,4.90594968831258e-05,0.000188064281771011,1.4003000029809,"ENSG00000239291","HCMV"
"ENSG000000630151",0.0478769444165976,2.29087957173524,4.07797101285572,4.92061803401048e-05,0.000188560229235059,1.21642419195403,"SEZ6","HCMV"
